1.5352 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.7448 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.7453 	EXP 	Sound sound_2 set volume 1.000
5.7459 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.8387 	EXP 	text_9: autoDraw = True
6.7418 	DATA 	Keypress: space
6.7495 	EXP 	text_9: autoDraw = False
6.7495 	EXP 	text_5: autoDraw = True
8.7498 	EXP 	text_5: autoDraw = False
9.7328 	EXP 	text_6: autoDraw = True
10.7328 	EXP 	text_6: autoDraw = False
10.7328 	EXP 	text_7: autoDraw = True
11.7326 	EXP 	text_7: autoDraw = False
11.7326 	EXP 	text_8: autoDraw = True
12.7326 	EXP 	text_8: autoDraw = False
12.8568 	EXP 	Imported Psychopy_TrialTypes.xlsx as conditions, 2 conditions, 7 params
12.8571 	EXP 	Created sequence: sequential, trialTypes=2, nReps=5, seed=None
12.8574 	EXP 	New trial (rep=0, index=0): {'condition': 'left', 'textstim': 'left', 'textdur': 1, 'sound': 'Audio\\\\left.wav', 'recoverydur': 1, 'stopsound': 'Audio\\\\Stop.wav', 'marker': 1}
12.8671 	EXP 	text_5: autoDraw = False
12.8671 	EXP 	text_6: autoDraw = False
12.8671 	EXP 	text_7: autoDraw = False
12.8671 	EXP 	text_8: autoDraw = False
12.8671 	EXP 	text: text = 'left'
12.8671 	EXP 	text: autoDraw = True
12.8671 	EXP 	text_4: autoDraw = True
13.8659 	EXP 	text: autoDraw = False
22.8820 	EXP 	text_4: autoDraw = False
22.8820 	EXP 	text: autoDraw = False
22.8820 	EXP 	text_4: autoDraw = False
22.8820 	EXP 	text_2: text = 'Stop'
22.8820 	EXP 	text_2: autoDraw = True
22.8820 	EXP 	text_3: autoDraw = True
23.8819 	EXP 	text_2: autoDraw = False
37.8670 	EXP 	New trial (rep=0, index=1): {'condition': 'right', 'textstim': 'right', 'textdur': 1, 'sound': 'Audio\\\\right.wav', 'recoverydur': 1, 'stopsound': 'Audio\\\\Stop.wav', 'marker': 2}
37.8832 	EXP 	text_3: autoDraw = False
37.8832 	EXP 	text_2: autoDraw = False
37.8832 	EXP 	text_3: autoDraw = False
37.8832 	EXP 	text: text = 'right'
37.8832 	EXP 	text: autoDraw = True
37.8832 	EXP 	text_4: autoDraw = True
38.8980 	EXP 	text: autoDraw = False
47.8977 	EXP 	text_4: autoDraw = False
47.8977 	EXP 	text: autoDraw = False
47.8977 	EXP 	text_4: autoDraw = False
47.8977 	EXP 	text_2: text = 'Stop'
47.8977 	EXP 	text_2: autoDraw = True
47.8977 	EXP 	text_3: autoDraw = True
48.8976 	EXP 	text_2: autoDraw = False
62.8976 	EXP 	New trial (rep=1, index=0): {'condition': 'left', 'textstim': 'left', 'textdur': 1, 'sound': 'Audio\\\\left.wav', 'recoverydur': 1, 'stopsound': 'Audio\\\\Stop.wav', 'marker': 1}
62.9136 	EXP 	text_2: autoDraw = False
62.9136 	EXP 	text_3: autoDraw = False
62.9136 	EXP 	text: text = 'left'
62.9136 	EXP 	text: autoDraw = True
62.9136 	EXP 	text_4: autoDraw = True
63.9138 	EXP 	text: autoDraw = False
72.9129 	EXP 	text_4: autoDraw = False
72.9129 	EXP 	text: autoDraw = False
72.9129 	EXP 	text_4: autoDraw = False
72.9129 	EXP 	text_2: text = 'Stop'
72.9129 	EXP 	text_2: autoDraw = True
72.9129 	EXP 	text_3: autoDraw = True
73.9128 	EXP 	text_2: autoDraw = False
87.8976 	EXP 	New trial (rep=1, index=1): {'condition': 'right', 'textstim': 'right', 'textdur': 1, 'sound': 'Audio\\\\right.wav', 'recoverydur': 1, 'stopsound': 'Audio\\\\Stop.wav', 'marker': 2}
87.9124 	EXP 	text_3: autoDraw = False
87.9124 	EXP 	text_2: autoDraw = False
87.9124 	EXP 	text_3: autoDraw = False
87.9124 	EXP 	text: text = 'right'
87.9124 	EXP 	text: autoDraw = True
87.9124 	EXP 	text_4: autoDraw = True
88.9120 	EXP 	text: autoDraw = False
97.9118 	EXP 	text_4: autoDraw = False
97.9118 	EXP 	text: autoDraw = False
97.9118 	EXP 	text_4: autoDraw = False
97.9118 	EXP 	text_2: text = 'Stop'
97.9118 	EXP 	text_2: autoDraw = True
97.9118 	EXP 	text_3: autoDraw = True
98.9118 	EXP 	text_2: autoDraw = False
112.9115 	EXP 	New trial (rep=2, index=0): {'condition': 'left', 'textstim': 'left', 'textdur': 1, 'sound': 'Audio\\\\left.wav', 'recoverydur': 1, 'stopsound': 'Audio\\\\Stop.wav', 'marker': 1}
112.9276 	EXP 	text_2: autoDraw = False
112.9276 	EXP 	text_3: autoDraw = False
112.9276 	EXP 	text: text = 'left'
112.9276 	EXP 	text: autoDraw = True
112.9276 	EXP 	text_4: autoDraw = True
113.9275 	EXP 	text: autoDraw = False
122.9273 	EXP 	text_4: autoDraw = False
122.9273 	EXP 	text: autoDraw = False
122.9273 	EXP 	text_4: autoDraw = False
122.9273 	EXP 	text_2: text = 'Stop'
122.9273 	EXP 	text_2: autoDraw = True
122.9273 	EXP 	text_3: autoDraw = True
123.9273 	EXP 	text_2: autoDraw = False
137.9126 	EXP 	New trial (rep=2, index=1): {'condition': 'right', 'textstim': 'right', 'textdur': 1, 'sound': 'Audio\\\\right.wav', 'recoverydur': 1, 'stopsound': 'Audio\\\\Stop.wav', 'marker': 2}
137.9262 	EXP 	text_3: autoDraw = False
137.9262 	EXP 	text_2: autoDraw = False
137.9262 	EXP 	text_3: autoDraw = False
137.9262 	EXP 	text: text = 'right'
137.9262 	EXP 	text: autoDraw = True
137.9262 	EXP 	text_4: autoDraw = True
138.9262 	EXP 	text: autoDraw = False
147.9261 	EXP 	text_4: autoDraw = False
147.9261 	EXP 	text: autoDraw = False
147.9261 	EXP 	text_4: autoDraw = False
147.9261 	EXP 	text_2: text = 'Stop'
147.9261 	EXP 	text_2: autoDraw = True
147.9261 	EXP 	text_3: autoDraw = True
148.9260 	EXP 	text_2: autoDraw = False
162.9110 	EXP 	New trial (rep=3, index=0): {'condition': 'left', 'textstim': 'left', 'textdur': 1, 'sound': 'Audio\\\\left.wav', 'recoverydur': 1, 'stopsound': 'Audio\\\\Stop.wav', 'marker': 1}
162.9251 	EXP 	text_3: autoDraw = False
162.9251 	EXP 	text_2: autoDraw = False
162.9251 	EXP 	text_3: autoDraw = False
162.9251 	EXP 	text: text = 'left'
162.9251 	EXP 	text: autoDraw = True
162.9251 	EXP 	text_4: autoDraw = True
163.9251 	EXP 	text: autoDraw = False
172.9246 	EXP 	text_4: autoDraw = False
172.9246 	EXP 	text: autoDraw = False
172.9246 	EXP 	text_4: autoDraw = False
172.9246 	EXP 	text_2: text = 'Stop'
172.9246 	EXP 	text_2: autoDraw = True
172.9246 	EXP 	text_3: autoDraw = True
173.9245 	EXP 	text_2: autoDraw = False
187.9104 	EXP 	New trial (rep=3, index=1): {'condition': 'right', 'textstim': 'right', 'textdur': 1, 'sound': 'Audio\\\\right.wav', 'recoverydur': 1, 'stopsound': 'Audio\\\\Stop.wav', 'marker': 2}
187.9239 	EXP 	text_3: autoDraw = False
187.9239 	EXP 	text_2: autoDraw = False
187.9239 	EXP 	text_3: autoDraw = False
187.9239 	EXP 	text: text = 'right'
187.9239 	EXP 	text: autoDraw = True
187.9239 	EXP 	text_4: autoDraw = True
188.9237 	EXP 	text: autoDraw = False
197.9233 	EXP 	text_4: autoDraw = False
197.9233 	EXP 	text: autoDraw = False
197.9233 	EXP 	text_4: autoDraw = False
197.9233 	EXP 	text_2: text = 'Stop'
197.9233 	EXP 	text_2: autoDraw = True
197.9233 	EXP 	text_3: autoDraw = True
198.9232 	EXP 	text_2: autoDraw = False
212.9080 	EXP 	New trial (rep=4, index=0): {'condition': 'left', 'textstim': 'left', 'textdur': 1, 'sound': 'Audio\\\\left.wav', 'recoverydur': 1, 'stopsound': 'Audio\\\\Stop.wav', 'marker': 1}
212.9227 	EXP 	text_3: autoDraw = False
212.9227 	EXP 	text_2: autoDraw = False
212.9227 	EXP 	text_3: autoDraw = False
212.9227 	EXP 	text: text = 'left'
212.9227 	EXP 	text: autoDraw = True
212.9227 	EXP 	text_4: autoDraw = True
213.9226 	EXP 	text: autoDraw = False
222.9220 	EXP 	text_4: autoDraw = False
222.9220 	EXP 	text: autoDraw = False
222.9220 	EXP 	text_4: autoDraw = False
222.9220 	EXP 	text_2: text = 'Stop'
222.9220 	EXP 	text_2: autoDraw = True
222.9220 	EXP 	text_3: autoDraw = True
223.9222 	EXP 	text_2: autoDraw = False
237.9071 	EXP 	New trial (rep=4, index=1): {'condition': 'right', 'textstim': 'right', 'textdur': 1, 'sound': 'Audio\\\\right.wav', 'recoverydur': 1, 'stopsound': 'Audio\\\\Stop.wav', 'marker': 2}
237.9215 	EXP 	text_3: autoDraw = False
237.9215 	EXP 	text_2: autoDraw = False
237.9215 	EXP 	text_3: autoDraw = False
237.9215 	EXP 	text: text = 'right'
237.9215 	EXP 	text: autoDraw = True
237.9215 	EXP 	text_4: autoDraw = True
238.9212 	EXP 	text: autoDraw = False
247.9208 	EXP 	text_4: autoDraw = False
247.9208 	EXP 	text: autoDraw = False
247.9208 	EXP 	text_4: autoDraw = False
247.9208 	EXP 	text_2: text = 'Stop'
247.9208 	EXP 	text_2: autoDraw = True
247.9208 	EXP 	text_3: autoDraw = True
248.9209 	EXP 	text_2: autoDraw = False
262.9204 	EXP 	text_3: autoDraw = False
262.9204 	EXP 	text_2: autoDraw = False
262.9204 	EXP 	text_3: autoDraw = False
262.9566 	EXP 	window1: mouseVisible = True
