1.7239 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
62.1462 	EXP 	Checkerboard2: autoDraw = True
62.1627 	EXP 	Checkerboard: autoDraw = False
62.7312 	EXP 	New trial (rep=3, index=0): None
62.7456 	EXP 	Checkerboard2: autoDraw = False
62.7456 	EXP 	Checkerboard: autoDraw = False
62.7456 	EXP 	Checkerboard2: autoDraw = False
62.7456 	EXP 	Checkerboard: autoDraw = True
63.3293 	EXP 	Checkerboard2: autoDraw = True
63.3459 	EXP 	Checkerboard: autoDraw = False
63.9152 	EXP 	New trial (rep=4, index=0): None
63.9290 	EXP 	Checkerboard2: autoDraw = False
63.9290 	EXP 	Checkerboard: autoDraw = False
63.9290 	EXP 	Checkerboard2: autoDraw = False
63.9290 	EXP 	Checkerboard: autoDraw = True
64.5123 	EXP 	Checkerboard2: autoDraw = True
64.5290 	EXP 	Checkerboard: autoDraw = False
65.0979 	EXP 	New trial (rep=5, index=0): None
65.1123 	EXP 	Checkerboard2: autoDraw = False
65.1123 	EXP 	Checkerboard: autoDraw = False
65.1123 	EXP 	Checkerboard2: autoDraw = False
65.1123 	EXP 	Checkerboard: autoDraw = True
65.6969 	EXP 	Checkerboard2: autoDraw = True
65.7129 	EXP 	Checkerboard: autoDraw = False
66.2976 	EXP 	New trial (rep=6, index=0): None
66.3128 	EXP 	Checkerboard2: autoDraw = False
66.3128 	EXP 	Checkerboard: autoDraw = False
66.3128 	EXP 	Checkerboard2: autoDraw = False
66.3128 	EXP 	Checkerboard: autoDraw = True
66.8955 	EXP 	Checkerboard2: autoDraw = True
66.9122 	EXP 	Checkerboard: autoDraw = False
67.4817 	EXP 	New trial (rep=7, index=0): None
67.4958 	EXP 	Checkerboard2: autoDraw = False
67.4958 	EXP 	Checkerboard: autoDraw = False
67.4958 	EXP 	Checkerboard2: autoDraw = False
67.4958 	EXP 	Checkerboard: autoDraw = True
68.0789 	EXP 	Checkerboard2: autoDraw = True
68.0957 	EXP 	Checkerboard: autoDraw = False
68.6644 	EXP 	New trial (rep=8, index=0): None
68.6788 	EXP 	Checkerboard2: autoDraw = False
68.6788 	EXP 	Checkerboard: autoDraw = False
68.6788 	EXP 	Checkerboard2: autoDraw = False
68.6788 	EXP 	Checkerboard: autoDraw = True
69.2624 	EXP 	Checkerboard2: autoDraw = True
69.2789 	EXP 	Checkerboard: autoDraw = False
69.8475 	EXP 	New trial (rep=9, index=0): None
69.8621 	EXP 	Checkerboard2: autoDraw = False
69.8621 	EXP 	Checkerboard: autoDraw = False
69.8621 	EXP 	Checkerboard2: autoDraw = False
69.8621 	EXP 	Checkerboard: autoDraw = True
69.8824 	DATA 	Keypress: escape
70.0325 	EXP 	window1: mouseVisible = True
