1.7314 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
33.8844 	EXP 	Checkerboard2: autoDraw = False
33.8844 	EXP 	Checkerboard: autoDraw = False
33.8844 	EXP 	Checkerboard2: autoDraw = False
33.8844 	EXP 	Checkerboard: autoDraw = True
34.4676 	EXP 	Checkerboard2: autoDraw = True
34.4843 	EXP 	Checkerboard: autoDraw = False
35.0532 	EXP 	New trial (rep=7, index=0): None
35.0677 	EXP 	Checkerboard2: autoDraw = False
35.0677 	EXP 	Checkerboard: autoDraw = False
35.0677 	EXP 	Checkerboard2: autoDraw = False
35.0677 	EXP 	Checkerboard: autoDraw = True
35.6511 	EXP 	Checkerboard2: autoDraw = True
35.6675 	EXP 	Checkerboard: autoDraw = False
36.2362 	EXP 	New trial (rep=8, index=0): None
36.2513 	EXP 	Checkerboard2: autoDraw = False
36.2513 	EXP 	Checkerboard: autoDraw = False
36.2513 	EXP 	Checkerboard2: autoDraw = False
36.2513 	EXP 	Checkerboard: autoDraw = True
36.8344 	EXP 	Checkerboard2: autoDraw = True
36.8510 	EXP 	Checkerboard: autoDraw = False
37.4200 	EXP 	New trial (rep=9, index=0): None
37.4342 	EXP 	Checkerboard2: autoDraw = False
37.4342 	EXP 	Checkerboard: autoDraw = False
37.4342 	EXP 	Checkerboard2: autoDraw = False
37.4342 	EXP 	Checkerboard: autoDraw = True
38.0173 	EXP 	Checkerboard2: autoDraw = True
38.0341 	EXP 	Checkerboard: autoDraw = False
38.6029 	EXP 	New trial (rep=1, index=0): None
38.6174 	EXP 	Checkerboard2: autoDraw = False
38.6174 	EXP 	Checkerboard: autoDraw = False
38.6174 	EXP 	Checkerboard2: autoDraw = False
38.6174 	EXP 	text: autoDraw = True
53.6167 	EXP 	text: autoDraw = False
53.6167 	EXP 	text: autoDraw = False
53.6167 	EXP 	text_3: autoDraw = True
54.1018 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
54.1020 	EXP 	New trial (rep=0, index=0): None
54.1166 	EXP 	text_3: autoDraw = False
54.1166 	EXP 	text_3: autoDraw = False
54.1166 	EXP 	Checkerboard: autoDraw = True
54.7000 	EXP 	Checkerboard2: autoDraw = True
54.7166 	EXP 	Checkerboard: autoDraw = False
55.2857 	EXP 	New trial (rep=1, index=0): None
55.2998 	EXP 	Checkerboard2: autoDraw = False
55.2998 	EXP 	Checkerboard: autoDraw = False
55.2998 	EXP 	Checkerboard2: autoDraw = False
55.2998 	EXP 	Checkerboard: autoDraw = True
55.8833 	EXP 	Checkerboard2: autoDraw = True
55.8997 	EXP 	Checkerboard: autoDraw = False
56.4681 	EXP 	New trial (rep=2, index=0): None
56.4832 	EXP 	Checkerboard2: autoDraw = False
56.4832 	EXP 	Checkerboard: autoDraw = False
56.4832 	EXP 	Checkerboard2: autoDraw = False
56.4832 	EXP 	Checkerboard: autoDraw = True
57.0667 	EXP 	Checkerboard2: autoDraw = True
57.0833 	EXP 	Checkerboard: autoDraw = False
57.6515 	EXP 	New trial (rep=3, index=0): None
57.6667 	EXP 	Checkerboard2: autoDraw = False
57.6667 	EXP 	Checkerboard: autoDraw = False
57.6667 	EXP 	Checkerboard2: autoDraw = False
57.6667 	EXP 	Checkerboard: autoDraw = True
58.2499 	EXP 	Checkerboard2: autoDraw = True
58.2665 	EXP 	Checkerboard: autoDraw = False
58.8352 	EXP 	New trial (rep=4, index=0): None
58.8501 	EXP 	Checkerboard2: autoDraw = False
58.8501 	EXP 	Checkerboard: autoDraw = False
58.8501 	EXP 	Checkerboard2: autoDraw = False
58.8501 	EXP 	Checkerboard: autoDraw = True
59.4334 	EXP 	Checkerboard2: autoDraw = True
59.4500 	EXP 	Checkerboard: autoDraw = False
60.0189 	EXP 	New trial (rep=5, index=0): None
60.0329 	EXP 	Checkerboard2: autoDraw = False
60.0329 	EXP 	Checkerboard: autoDraw = False
60.0329 	EXP 	Checkerboard2: autoDraw = False
60.0329 	EXP 	Checkerboard: autoDraw = True
60.6162 	EXP 	Checkerboard2: autoDraw = True
60.6332 	EXP 	Checkerboard: autoDraw = False
61.2023 	EXP 	New trial (rep=6, index=0): None
61.2162 	EXP 	Checkerboard2: autoDraw = False
61.2162 	EXP 	Checkerboard: autoDraw = False
61.2162 	EXP 	Checkerboard2: autoDraw = False
61.2162 	EXP 	Checkerboard: autoDraw = True
61.7995 	EXP 	Checkerboard2: autoDraw = True
61.8163 	EXP 	Checkerboard: autoDraw = False
62.3848 	EXP 	New trial (rep=7, index=0): None
62.3997 	EXP 	Checkerboard2: autoDraw = False
62.3997 	EXP 	Checkerboard: autoDraw = False
62.3997 	EXP 	Checkerboard2: autoDraw = False
62.3997 	EXP 	Checkerboard: autoDraw = True
62.9831 	EXP 	Checkerboard2: autoDraw = True
62.9995 	EXP 	Checkerboard: autoDraw = False
63.5680 	EXP 	New trial (rep=8, index=0): None
63.5832 	EXP 	Checkerboard2: autoDraw = False
63.5832 	EXP 	Checkerboard: autoDraw = False
63.5832 	EXP 	Checkerboard2: autoDraw = False
63.5832 	EXP 	Checkerboard: autoDraw = True
64.1661 	EXP 	Checkerboard2: autoDraw = True
64.1830 	EXP 	Checkerboard: autoDraw = False
64.7519 	EXP 	New trial (rep=9, index=0): None
64.7662 	EXP 	Checkerboard2: autoDraw = False
64.7662 	EXP 	Checkerboard: autoDraw = False
64.7662 	EXP 	Checkerboard2: autoDraw = False
64.7662 	EXP 	Checkerboard: autoDraw = True
65.3494 	EXP 	Checkerboard2: autoDraw = True
65.3661 	EXP 	Checkerboard: autoDraw = False
65.9351 	EXP 	New trial (rep=2, index=0): None
65.9499 	EXP 	Checkerboard2: autoDraw = False
65.9499 	EXP 	Checkerboard: autoDraw = False
65.9499 	EXP 	Checkerboard2: autoDraw = False
65.9499 	EXP 	text: autoDraw = True
80.9655 	EXP 	text: autoDraw = False
80.9655 	EXP 	text: autoDraw = False
80.9655 	EXP 	text_3: autoDraw = True
81.4508 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
81.4510 	EXP 	New trial (rep=0, index=0): None
81.4653 	EXP 	text_3: autoDraw = False
81.4653 	EXP 	text_3: autoDraw = False
81.4653 	EXP 	Checkerboard: autoDraw = True
82.0489 	EXP 	Checkerboard2: autoDraw = True
82.0654 	EXP 	Checkerboard: autoDraw = False
82.6339 	EXP 	New trial (rep=1, index=0): None
82.6488 	EXP 	Checkerboard2: autoDraw = False
82.6488 	EXP 	Checkerboard: autoDraw = False
82.6488 	EXP 	Checkerboard2: autoDraw = False
82.6488 	EXP 	Checkerboard: autoDraw = True
83.2320 	EXP 	Checkerboard2: autoDraw = True
83.2486 	EXP 	Checkerboard: autoDraw = False
83.8170 	EXP 	New trial (rep=2, index=0): None
83.8319 	EXP 	Checkerboard2: autoDraw = False
83.8319 	EXP 	Checkerboard: autoDraw = False
83.8319 	EXP 	Checkerboard2: autoDraw = False
83.8319 	EXP 	Checkerboard: autoDraw = True
84.4153 	EXP 	Checkerboard2: autoDraw = True
84.4320 	EXP 	Checkerboard: autoDraw = False
85.0003 	EXP 	New trial (rep=3, index=0): None
85.0152 	EXP 	Checkerboard2: autoDraw = False
85.0152 	EXP 	Checkerboard: autoDraw = False
85.0152 	EXP 	Checkerboard2: autoDraw = False
85.0152 	EXP 	Checkerboard: autoDraw = True
85.5993 	EXP 	Checkerboard2: autoDraw = True
85.6152 	EXP 	Checkerboard: autoDraw = False
86.2007 	EXP 	New trial (rep=4, index=0): None
86.2151 	EXP 	Checkerboard2: autoDraw = False
86.2151 	EXP 	Checkerboard: autoDraw = False
86.2151 	EXP 	Checkerboard2: autoDraw = False
86.2151 	EXP 	Checkerboard: autoDraw = True
86.7985 	EXP 	Checkerboard2: autoDraw = True
86.8151 	EXP 	Checkerboard: autoDraw = False
87.3837 	EXP 	New trial (rep=5, index=0): None
87.3983 	EXP 	Checkerboard2: autoDraw = False
87.3983 	EXP 	Checkerboard: autoDraw = False
87.3983 	EXP 	Checkerboard2: autoDraw = False
87.3983 	EXP 	Checkerboard: autoDraw = True
87.9820 	EXP 	Checkerboard2: autoDraw = True
87.9984 	EXP 	Checkerboard: autoDraw = False
88.5674 	EXP 	New trial (rep=6, index=0): None
88.5816 	EXP 	Checkerboard2: autoDraw = False
88.5816 	EXP 	Checkerboard: autoDraw = False
88.5816 	EXP 	Checkerboard2: autoDraw = False
88.5816 	EXP 	Checkerboard: autoDraw = True
89.1650 	EXP 	Checkerboard2: autoDraw = True
89.1817 	EXP 	Checkerboard: autoDraw = False
89.7508 	EXP 	New trial (rep=7, index=0): None
89.7650 	EXP 	Checkerboard2: autoDraw = False
89.7650 	EXP 	Checkerboard: autoDraw = False
89.7650 	EXP 	Checkerboard2: autoDraw = False
89.7650 	EXP 	Checkerboard: autoDraw = True
90.3485 	EXP 	Checkerboard2: autoDraw = True
90.3651 	EXP 	Checkerboard: autoDraw = False
90.9342 	EXP 	New trial (rep=8, index=0): None
90.9483 	EXP 	Checkerboard2: autoDraw = False
90.9483 	EXP 	Checkerboard: autoDraw = False
90.9483 	EXP 	Checkerboard2: autoDraw = False
90.9483 	EXP 	Checkerboard: autoDraw = True
91.5314 	EXP 	Checkerboard2: autoDraw = True
91.5481 	EXP 	Checkerboard: autoDraw = False
92.1174 	EXP 	New trial (rep=9, index=0): None
92.1314 	EXP 	Checkerboard2: autoDraw = False
92.1314 	EXP 	Checkerboard: autoDraw = False
92.1314 	EXP 	Checkerboard2: autoDraw = False
92.1314 	EXP 	Checkerboard: autoDraw = True
92.7147 	EXP 	Checkerboard2: autoDraw = True
92.7314 	EXP 	Checkerboard: autoDraw = False
93.3002 	EXP 	New trial (rep=3, index=0): None
93.3146 	EXP 	Checkerboard2: autoDraw = False
93.3146 	EXP 	Checkerboard: autoDraw = False
93.3146 	EXP 	Checkerboard2: autoDraw = False
93.3146 	EXP 	text: autoDraw = True
108.3140 	EXP 	text: autoDraw = False
108.3140 	EXP 	text: autoDraw = False
108.3140 	EXP 	text_3: autoDraw = True
108.7992 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
108.7994 	EXP 	New trial (rep=0, index=0): None
108.8141 	EXP 	text_3: autoDraw = False
108.8141 	EXP 	text_3: autoDraw = False
108.8141 	EXP 	Checkerboard: autoDraw = True
109.3975 	EXP 	Checkerboard2: autoDraw = True
109.4142 	EXP 	Checkerboard: autoDraw = False
109.9829 	EXP 	New trial (rep=1, index=0): None
109.9971 	EXP 	Checkerboard2: autoDraw = False
109.9971 	EXP 	Checkerboard: autoDraw = False
109.9971 	EXP 	Checkerboard2: autoDraw = False
109.9971 	EXP 	Checkerboard: autoDraw = True
110.5807 	EXP 	Checkerboard2: autoDraw = True
110.5972 	EXP 	Checkerboard: autoDraw = False
111.1668 	EXP 	New trial (rep=2, index=0): None
111.1804 	EXP 	Checkerboard2: autoDraw = False
111.1804 	EXP 	Checkerboard: autoDraw = False
111.1804 	EXP 	Checkerboard2: autoDraw = False
111.1804 	EXP 	Checkerboard: autoDraw = True
111.7640 	EXP 	Checkerboard2: autoDraw = True
111.7810 	EXP 	Checkerboard: autoDraw = False
112.3494 	EXP 	New trial (rep=3, index=0): None
112.3639 	EXP 	Checkerboard2: autoDraw = False
112.3639 	EXP 	Checkerboard: autoDraw = False
112.3639 	EXP 	Checkerboard2: autoDraw = False
112.3639 	EXP 	Checkerboard: autoDraw = True
112.9476 	EXP 	Checkerboard2: autoDraw = True
112.9642 	EXP 	Checkerboard: autoDraw = False
113.5322 	EXP 	New trial (rep=4, index=0): None
113.5472 	EXP 	Checkerboard2: autoDraw = False
113.5472 	EXP 	Checkerboard: autoDraw = False
113.5472 	EXP 	Checkerboard2: autoDraw = False
113.5472 	EXP 	Checkerboard: autoDraw = True
114.1303 	EXP 	Checkerboard2: autoDraw = True
114.1473 	EXP 	Checkerboard: autoDraw = False
114.7161 	EXP 	New trial (rep=5, index=0): None
114.7303 	EXP 	Checkerboard2: autoDraw = False
114.7303 	EXP 	Checkerboard: autoDraw = False
114.7303 	EXP 	Checkerboard2: autoDraw = False
114.7303 	EXP 	Checkerboard: autoDraw = True
115.3137 	EXP 	Checkerboard2: autoDraw = True
115.3303 	EXP 	Checkerboard: autoDraw = False
115.8995 	EXP 	New trial (rep=6, index=0): None
115.9135 	EXP 	Checkerboard2: autoDraw = False
115.9135 	EXP 	Checkerboard: autoDraw = False
115.9135 	EXP 	Checkerboard2: autoDraw = False
115.9135 	EXP 	Checkerboard: autoDraw = True
116.4969 	EXP 	Checkerboard2: autoDraw = True
116.5136 	EXP 	Checkerboard: autoDraw = False
117.0822 	EXP 	New trial (rep=7, index=0): None
117.0968 	EXP 	Checkerboard2: autoDraw = False
117.0968 	EXP 	Checkerboard: autoDraw = False
117.0968 	EXP 	Checkerboard2: autoDraw = False
117.0968 	EXP 	Checkerboard: autoDraw = True
117.6805 	EXP 	Checkerboard2: autoDraw = True
117.6970 	EXP 	Checkerboard: autoDraw = False
118.2663 	EXP 	New trial (rep=8, index=0): None
118.2806 	EXP 	Checkerboard2: autoDraw = False
118.2806 	EXP 	Checkerboard: autoDraw = False
118.2806 	EXP 	Checkerboard2: autoDraw = False
118.2806 	EXP 	Checkerboard: autoDraw = True
118.8635 	EXP 	Checkerboard2: autoDraw = True
118.8800 	EXP 	Checkerboard: autoDraw = False
119.4489 	EXP 	New trial (rep=9, index=0): None
119.4633 	EXP 	Checkerboard2: autoDraw = False
119.4633 	EXP 	Checkerboard: autoDraw = False
119.4633 	EXP 	Checkerboard2: autoDraw = False
119.4633 	EXP 	Checkerboard: autoDraw = True
120.0470 	EXP 	Checkerboard2: autoDraw = True
120.0632 	EXP 	Checkerboard: autoDraw = False
120.6323 	EXP 	New trial (rep=4, index=0): None
120.6467 	EXP 	Checkerboard2: autoDraw = False
120.6467 	EXP 	Checkerboard: autoDraw = False
120.6467 	EXP 	Checkerboard2: autoDraw = False
120.6467 	EXP 	text: autoDraw = True
135.6460 	EXP 	text: autoDraw = False
135.6460 	EXP 	text: autoDraw = False
135.6460 	EXP 	text_3: autoDraw = True
136.1312 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
136.1314 	EXP 	New trial (rep=0, index=0): None
136.1461 	EXP 	text_3: autoDraw = False
136.1461 	EXP 	text_3: autoDraw = False
136.1461 	EXP 	Checkerboard: autoDraw = True
136.7294 	EXP 	Checkerboard2: autoDraw = True
136.7464 	EXP 	Checkerboard: autoDraw = False
137.3144 	EXP 	New trial (rep=1, index=0): None
137.3292 	EXP 	Checkerboard2: autoDraw = False
137.3292 	EXP 	Checkerboard: autoDraw = False
137.3292 	EXP 	Checkerboard2: autoDraw = False
137.3292 	EXP 	Checkerboard: autoDraw = True
137.9125 	EXP 	Checkerboard2: autoDraw = True
137.9295 	EXP 	Checkerboard: autoDraw = False
138.4978 	EXP 	New trial (rep=2, index=0): None
138.5125 	EXP 	Checkerboard2: autoDraw = False
138.5125 	EXP 	Checkerboard: autoDraw = False
138.5125 	EXP 	Checkerboard2: autoDraw = False
138.5125 	EXP 	Checkerboard: autoDraw = True
139.0961 	EXP 	Checkerboard2: autoDraw = True
139.1124 	EXP 	Checkerboard: autoDraw = False
139.6816 	EXP 	New trial (rep=3, index=0): None
139.6959 	EXP 	Checkerboard2: autoDraw = False
139.6959 	EXP 	Checkerboard: autoDraw = False
139.6959 	EXP 	Checkerboard2: autoDraw = False
139.6959 	EXP 	Checkerboard: autoDraw = True
140.2791 	EXP 	Checkerboard2: autoDraw = True
140.2959 	EXP 	Checkerboard: autoDraw = False
140.8640 	EXP 	New trial (rep=4, index=0): None
140.8791 	EXP 	Checkerboard2: autoDraw = False
140.8791 	EXP 	Checkerboard: autoDraw = False
140.8791 	EXP 	Checkerboard2: autoDraw = False
140.8791 	EXP 	Checkerboard: autoDraw = True
141.4627 	EXP 	Checkerboard2: autoDraw = True
141.4792 	EXP 	Checkerboard: autoDraw = False
142.0475 	EXP 	New trial (rep=5, index=0): None
142.0622 	EXP 	Checkerboard2: autoDraw = False
142.0622 	EXP 	Checkerboard: autoDraw = False
142.0622 	EXP 	Checkerboard2: autoDraw = False
142.0622 	EXP 	Checkerboard: autoDraw = True
142.6459 	EXP 	Checkerboard2: autoDraw = True
142.6624 	EXP 	Checkerboard: autoDraw = False
143.2316 	EXP 	New trial (rep=6, index=0): None
143.2459 	EXP 	Checkerboard2: autoDraw = False
143.2459 	EXP 	Checkerboard: autoDraw = False
143.2459 	EXP 	Checkerboard2: autoDraw = False
143.2459 	EXP 	Checkerboard: autoDraw = True
143.8290 	EXP 	Checkerboard2: autoDraw = True
143.8455 	EXP 	Checkerboard: autoDraw = False
144.4140 	EXP 	New trial (rep=7, index=0): None
144.4290 	EXP 	Checkerboard2: autoDraw = False
144.4290 	EXP 	Checkerboard: autoDraw = False
144.4290 	EXP 	Checkerboard2: autoDraw = False
144.4290 	EXP 	Checkerboard: autoDraw = True
145.0122 	EXP 	Checkerboard2: autoDraw = True
145.0301 	EXP 	Checkerboard: autoDraw = False
145.5975 	EXP 	New trial (rep=8, index=0): None
145.6121 	EXP 	Checkerboard2: autoDraw = False
145.6121 	EXP 	Checkerboard: autoDraw = False
145.6121 	EXP 	Checkerboard2: autoDraw = False
145.6121 	EXP 	Checkerboard: autoDraw = True
146.1954 	EXP 	Checkerboard2: autoDraw = True
146.2121 	EXP 	Checkerboard: autoDraw = False
146.7806 	EXP 	New trial (rep=9, index=0): None
146.7956 	EXP 	Checkerboard2: autoDraw = False
146.7956 	EXP 	Checkerboard: autoDraw = False
146.7956 	EXP 	Checkerboard2: autoDraw = False
146.7956 	EXP 	Checkerboard: autoDraw = True
147.3787 	EXP 	Checkerboard2: autoDraw = True
147.3954 	EXP 	Checkerboard: autoDraw = False
147.9643 	EXP 	New trial (rep=5, index=0): None
147.9789 	EXP 	Checkerboard2: autoDraw = False
147.9789 	EXP 	Checkerboard: autoDraw = False
147.9789 	EXP 	Checkerboard2: autoDraw = False
147.9789 	EXP 	text: autoDraw = True
162.9782 	EXP 	text: autoDraw = False
162.9782 	EXP 	text: autoDraw = False
162.9782 	EXP 	text_3: autoDraw = True
163.4637 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
163.4639 	EXP 	New trial (rep=0, index=0): None
163.4784 	EXP 	text_3: autoDraw = False
163.4784 	EXP 	text_3: autoDraw = False
163.4784 	EXP 	Checkerboard: autoDraw = True
164.0615 	EXP 	Checkerboard2: autoDraw = True
164.0781 	EXP 	Checkerboard: autoDraw = False
164.6468 	EXP 	New trial (rep=1, index=0): None
164.6612 	EXP 	Checkerboard2: autoDraw = False
164.6612 	EXP 	Checkerboard: autoDraw = False
164.6612 	EXP 	Checkerboard2: autoDraw = False
164.6612 	EXP 	Checkerboard: autoDraw = True
165.2448 	EXP 	Checkerboard2: autoDraw = True
165.2619 	EXP 	Checkerboard: autoDraw = False
165.8304 	EXP 	New trial (rep=2, index=0): None
165.8445 	EXP 	Checkerboard2: autoDraw = False
165.8445 	EXP 	Checkerboard: autoDraw = False
165.8445 	EXP 	Checkerboard2: autoDraw = False
165.8445 	EXP 	Checkerboard: autoDraw = True
166.4280 	EXP 	Checkerboard2: autoDraw = True
166.4445 	EXP 	Checkerboard: autoDraw = False
167.0144 	EXP 	New trial (rep=3, index=0): None
167.0287 	EXP 	Checkerboard2: autoDraw = False
167.0287 	EXP 	Checkerboard: autoDraw = False
167.0287 	EXP 	Checkerboard2: autoDraw = False
167.0287 	EXP 	Checkerboard: autoDraw = True
167.6112 	EXP 	Checkerboard2: autoDraw = True
167.6277 	EXP 	Checkerboard: autoDraw = False
168.1967 	EXP 	New trial (rep=4, index=0): None
168.2112 	EXP 	Checkerboard2: autoDraw = False
168.2112 	EXP 	Checkerboard: autoDraw = False
168.2112 	EXP 	Checkerboard2: autoDraw = False
168.2112 	EXP 	Checkerboard: autoDraw = True
168.7948 	EXP 	Checkerboard2: autoDraw = True
168.8112 	EXP 	Checkerboard: autoDraw = False
169.3799 	EXP 	New trial (rep=5, index=0): None
169.3942 	EXP 	Checkerboard2: autoDraw = False
169.3942 	EXP 	Checkerboard: autoDraw = False
169.3942 	EXP 	Checkerboard2: autoDraw = False
169.3942 	EXP 	Checkerboard: autoDraw = True
169.9775 	EXP 	Checkerboard2: autoDraw = True
169.9944 	EXP 	Checkerboard: autoDraw = False
170.5632 	EXP 	New trial (rep=6, index=0): None
170.5776 	EXP 	Checkerboard2: autoDraw = False
170.5776 	EXP 	Checkerboard: autoDraw = False
170.5776 	EXP 	Checkerboard2: autoDraw = False
170.5776 	EXP 	Checkerboard: autoDraw = True
171.1611 	EXP 	Checkerboard2: autoDraw = True
171.1782 	EXP 	Checkerboard: autoDraw = False
171.7468 	EXP 	New trial (rep=7, index=0): None
171.7610 	EXP 	Checkerboard2: autoDraw = False
171.7610 	EXP 	Checkerboard: autoDraw = False
171.7610 	EXP 	Checkerboard2: autoDraw = False
171.7610 	EXP 	Checkerboard: autoDraw = True
172.3441 	EXP 	Checkerboard2: autoDraw = True
172.3610 	EXP 	Checkerboard: autoDraw = False
172.9306 	EXP 	New trial (rep=8, index=0): None
